district,state,pop_below_15,sex_ratio,sex_ratio_birth,hh_elec,hh_drnk_water,hh_sanitation,hh_fuel,hh_salt,hh_health_insurance,women_10yr_school,women_premarried,women_earlymother,women_menstrual,fam_contra,fam_modern_contra,fam_female_ster,fam_IUD,fam_pill,fam_condom,fam_injectibles,fam_unmet_need,fam_healthworkers,fam_sideeffects,mother_antenatal,mother_neonatal,mother_folic,mother_MCP,delivery_expense,institutional_birth,births_csection,child_vaccinated,child_public_vaccinated,child_private_vaccinated,child_diarrhoea,child_resp,child_diet,child_stunted,child_wasted,child_severely_wasted,child_underwght,child_overwght,women_lowBMI,women_highBMI,women_high_wh,child_anaemic,women_anaemic,young_women_anaemic,women_highBS,men_highBS,women_highBP,men_highBP,women_cervical,women_breast,women_oral,women_tobbaco,men_tobbaco,women_alc,men_alc,HDI,st,dc,form_edu_mean,form_edu_median,ern_reg_mean,ern_self_mean,age_group_age_<18,age_group_age_18-35,age_group_age_35-60,age_group_age_60+,marst_1,marst_2,marst_3,gedu_lvl_1,gedu_lvl_5,gedu_lvl_6,gedu_lvl_7,gedu_lvl_8,gedu_lvl_10,gedu_lvl_12,gedu_lvl_13,tedu_lvl_1,voc_1.0,voc_2.0,voc_3.0,voc_4.0,voc_6.0,voc_typ_3.0,voc_fund_2.0,has_sas_1,has_sas_2,loc_pas_11.0,loc_pas_14.0,loc_pas_16.0,loc_pas_18.0,loc_pas_19.0,loc_pas_24.0,loc_pas_26.0,loc_pas_28.0,loc_pas_99.0,etyp_pas_1.0,etyp_pas_2.0,etyp_pas_5.0,wrkr_pas_1.0,wrkr_pas_2.0,wrkr_pas_3.0,wrkr_pas_4.0,job_pas_1.0,job_pas_4.0,leave_pas_1.0,leave_pas_2.0,ssec_pas_7.0,ssec_pas_8.0,ecoprd_pas_2.0,ecoprd_pas_3.0,etyp_sas_1.0,etyp_sas_2.0,wrkr_sas_1.0,ecoprd_sas_3.0,wrk_365_1.0,dur_pas_2.0,dur_pas_3.0,dur_pas_4.0,dur_pas_5.0,dur_sas_4.0,dur_sas_5.0,eff_pas_1.0,dur_unp_3.0,evr_wrk_1.0,evr_wrk_2.0,acws_11,acws_12,acws_21,acws_31,acws_51,acws_81,acws_91,acws_92,acws_94,acws_95,acws_97,acws_99,marst_4,gedu_lvl_11,loc_pas_10.0,etyp_pas_8.0,dur_sas_3.0,job_sas_1.0,leave_sas_2.0,ssec_sas_8.0,acws_93,hh_size_mean,hh_size_median,hce1_mean,hce1_median,hce2_mean,hce3_mean,hce3_median,hce4_mean,hce4_median,hce5_mean,hce5_median,hce_tot_mean,hce_tot_median,mult_total,relg_2_pct,relg_1_pct,sg_9_pct,sg_3_pct,sg_1_pct,sg_2_pct,distance
Bongaigaon,Assam,28.93,998.48,881.29,96.96,95.33,72.48,49.84,98.28,57.6,28.6,41.66,15.37,69.01,57.61,45.34,5.93,2.55,30.55,4.8,0.49,16.07,23.37,65.05,33.91,91.84,22.27,98.52,4777.73,74.92,15.17,73.15,96.82,3.18,4.38,1.58,16.49,46.2,20.2,7.42,35.32,8.81,13.06,16.93,66.44,77.18,70.63,73.8,12.62,14.97,13.6,15.92,0.72,0.78,0.74,18.81,45.69,0.95,13.18,0.684,18.0,20.0,6.248972546192616,8.0,1805.0813574219649,2538.5612095011525,0.275439118,0.3114649217868133,0.3463175808953275,0.066778379,0.4340919492233699,0.4776292603537101,0.08827879,0.189191715,0.195452829,0.1049638444618746,0.2630813589235549,0.084323114,0.083491308,0.04712772,0.010084517,0.9819010390583316,0.012374431,0.054369896,0.1365821938669367,0.079550491,0.7169634695473004,0.1758359724828317,0.1758359724828317,0.1170565601996991,0.8829434398003009,0.012255278,0.1092177320619573,0.1476941758389655,0.1974852280462637,0.056105366,0.052829937,0.2074352117435668,0.023977742,0.01176101,0.8289031887364869,0.06961154,0.062773655,0.7919777667127739,0.099857424,0.060686803,0.047478007,0.6539943015998472,0.2726910716986899,0.2928753142150559,0.707124686,0.1083986245990875,0.7901164245444436,0.6112261705574439,0.2741623120931998,0.497503731,0.4352701681737127,1.0,0.3736415216475797,1.0,0.026327236,0.1837548281475825,0.2748150634477116,0.5151028722108839,0.1458208878782499,0.7824593139430333,0.034334428,0.1149448237683501,0.027660397,0.9723396032713248,0.2049535051895447,0.00626122,0.040859396,0.10282626,0.075887752,0.028944954,0.241648941,0.1447886905885915,0.023116438,0.009435924,,0.060037194,,0.002170768,,0.029608631,0.014104046,1.0,1.0,1.0,0.050838359,4.185889481918819,4.0,7346.456345,7000.0,1078.6204163148002,340.7889135924464,300.0,9010.574108,8750.0,14159.00402724566,14900.0,10696.575942910576,10833.5,191552258.0,0.3076923076923077,0.6923076923076923,0.5192307692307693,0.3365384615384615,0.0,0.1442307692307692,486.5414048
Chirang,Assam,27.97,1014.51,905.78,97.75,92.12,77.08,44.45,98.56,61.49,23.03,30.85,13.73,63.54,65.84,55.57,3.92,5.18,39.9,6.11,0.23,9.81,34.15,75.28,56.53,96.1,22.76,99.23,5051.95,71.06,15.3,68.19,96.48,3.52,6.3,1.63,9.66,42.7,19.46,8.45,39.69,4.5,17.18,13.33,64.24,70.42,65.19,68.8,8.77,13.26,20.8,25.61,0.44,0.22,0.22,18.62,55.1,8.93,30.9,0.607,18.0,21.0,5.585911319883372,8.0,1271.961795342314,2491.884897460372,0.3290605701427541,0.2409044326899152,0.3367830874927264,0.09325191,0.4313430681806219,0.5107712052060545,0.051179534,0.2385264923440767,0.1492800685081136,0.099199014,0.296034536,0.094380107,0.046128068,0.035457463,0.002079255,0.9957336355085497,0.005734649,0.1651112027462579,0.1009262213656021,0.037264058,0.6909638683934775,,,0.1980154921323902,0.8019845078676098,0.001955542,0.1336044405692951,0.1574388288939622,0.1874552015078525,0.2173490897830182,0.020156583,0.064225489,,0.009412655,0.775534981,0.1061224982519093,0.040351561,0.8819149861563604,0.082593842,0.008040389,0.027450783,0.8357721517300946,0.1642278482699054,0.2110444423940686,0.7889555576059314,0.1687391408604486,0.8104437639113939,0.2836707601257998,0.5941626512321153,0.6606389903726662,0.3315090677698488,0.9096554548569572,0.5719726026370622,1.0,0.004297658,0.087570685,0.2525262321324432,0.649484923,0.054034899,0.8629405548824999,0.7774946575966698,0.323108675,0.036299803,0.963700197,0.2388854807070643,0.022417968,0.053788181,0.045396103,0.066173898,0.004368754,0.2328079926348794,0.1484303777342794,0.013310459,0.003578773,,0.099636908,0.006706193,0.000429729,0.004869765,0.011227784,0.073376099,1.0,1.0,1.0,0.063654266,4.402385243483212,4.0,6878.308991045204,6925.0,1251.2310994911056,385.3551618974009,400.0,7974.801898271961,8000.0,10407.26842427302,12000.0,10046.815781399524,10452.5,137299610.0,0.1125,0.8875,0.35,0.325,0.2875,0.0375,505.9371542
Kamrup,Assam,25.57,996.72,701.36,94.75,92.14,68.74,57.41,98.24,47.04,39.19,21.94,15.72,62.12,38.72,32.26,8.01,3.39,15.8,4.8,0.25,17.64,17.06,58.85,46.86,85.88,24.29,95.48,8654.49,69.79,32.76,72.99,93.94,6.06,5.02,1.48,6.46,22.64,14.8,5.32,19.69,7.47,12.9,23.52,75.08,72.92,71.46,72.51,18.07,19.62,22.21,19.16,0.18,0.0,0.34,14.3,44.65,3.23,19.12,0.707,18.0,22.0,7.216723953738857,8.0,2314.8787164862883,2150.7036827604156,0.2701478693092989,0.2486850895984316,0.362126145,0.1190408964884844,0.4153271258261904,0.5035342128871417,0.077616378,0.1269957688692833,0.1377509996115797,0.1015891312262525,0.2800701523724664,0.1030776125786871,0.1214242393409912,0.08348954,0.003850861,0.9911643206701504,0.028051269,0.1257848230375802,0.1816812121600102,0.079486918,0.5779091030340026,0.8265090066509196,0.7249378907356635,0.1663482581639434,0.8336517418360565,0.073398513,0.076472925,0.2034702742939332,0.2547742391732847,0.063596765,0.009510652,0.1412158277764141,0.014612534,0.005755209,0.5867932417461147,0.168398084,0.1511499051548047,0.7015655491043904,0.1207303546041205,0.079094809,0.098609288,0.6105511093822161,0.2757709490074898,0.3248275147948111,0.6751724852051889,0.2124322948317976,0.6791249323418325,0.5158563907770128,0.4117382733524739,0.4829313867828003,0.4809941226149427,0.9423323555720456,0.1783983196245444,0.9950887958051736,0.047828675,0.1354028411637292,0.19660595,0.6136027517251946,0.068174269,0.6924440058829041,0.2873805647151207,0.3656179610173256,0.045618838,0.9543811623696848,0.177227372,0.020240222,0.006723957,0.094727057,0.092777329,0.036696462,0.2592796548060272,0.1023053747192103,0.051909685,0.013195872,0.010755029,0.055369424,0.003522283,0.000324342,0.014072289,0.065623212,0.1681296993169848,1.0,1.0,1.0,0.070603466,4.282597743884963,4.0,6656.42179,6215.0,705.5841811603472,580.8119170665237,447.5,9810.900333,7450.0,8066.621741300861,4575.0,9432.661395486795,8755.0,267054379.0,0.1776315789473684,0.8223684210526315,0.5197368421052632,0.2236842105263158,0.085526316,0.1710526315789473,490.7463229
Kamrup Metropolitan,Assam,19.96,946.3,985.61,99.24,87.21,65.18,85.06,99.69,45.5,49.05,21.86,10.06,86.28,56.78,41.45,13.44,4.47,16.79,6.58,0.0,8.78,16.59,50.32,68.86,96.27,16.88,98.25,8274.65,55.71,37.96,68.95,78.85,19.19,5.18,1.3,1.04,25.36,18.24,7.31,25.0,8.65,12.62,21.26,69.11,80.35,74.61,80.61,17.13,20.26,17.01,20.3,0.19,0.19,0.37,11.84,39.87,3.86,24.17,0.874,18.0,23.0,9.067416711486514,10.0,5822.622357251829,2326.7872937832603,0.2276041542057884,0.2972160623909152,0.3648898475487374,0.1102899358545589,0.4308090666829686,0.4952563835603639,0.07212433,0.1064096108908715,0.076102948,0.096831742,0.1924723396509588,0.1290268776922095,0.1348910031258657,0.1575384253288365,0.075724096,0.957730771,0.041061104,0.036924965,0.1245316151548832,0.058327917,0.7357798457997103,0.6114392004285998,0.6416386719024334,0.053895452,0.9461045478424572,,0.00977166,0.077453469,0.003405874,0.028804236,0.1279898528797142,0.4591809177648135,0.071975503,0.029058391,0.58612574,0.017434144,0.1570277913392947,0.6038450016458703,0.1143982677043854,0.081045498,0.2007112328372373,0.5322699116115966,0.4339357993860998,0.6134495167740037,0.3865504832259963,0.3169550160387704,0.5087442145457257,0.3902283095506937,0.5868667540675513,0.3692233419742466,0.4875738769134894,0.790163011,,1.0,0.031520304,0.08878441,0.1978269121541506,0.6774938019678401,0.2689318694808322,0.3762950739194365,0.3443551082510275,0.2192646194901537,0.086641599,0.9133584007145882,0.1017788836846999,0.015727821,0.060202461,0.2030931411037351,0.034348881,0.021635664,0.2574267626937924,0.1734351420749738,0.066987064,0.00633769,0.000884296,0.047788355,0.00181022,0.001283096,,0.1848267617137541,0.2874471041118467,0.7523973015796109,0.7045290495634756,0.7523973015796109,0.008447917,3.4271693764893123,3.0,10127.546117074706,9000.0,158.14316145921478,294.87212803817374,205.0,11320.91164018704,7325.0,12940.076347301912,12000.0,12602.320724887077,11395.5,239357116.0,0.171875,0.8072916666666666,0.6458333333333334,0.15625,0.1302083333333333,0.067708333,530.674245
Nalbari,Assam,24.48,1042.72,993.71,94.74,99.54,68.12,51.07,99.41,52.52,41.62,28.11,8.63,74.03,53.3,38.68,11.75,2.62,21.4,2.92,0.0,13.21,18.76,60.58,55.9,92.82,16.68,96.89,6477.58,69.18,38.68,79.75,97.57,0.01,3.62,2.2,8.8,27.49,15.38,4.9,26.69,4.57,16.35,21.84,74.96,70.98,66.37,66.76,17.35,20.89,22.48,24.86,0.86,1.0,0.75,11.73,42.03,2.41,15.54,0.671,18.0,24.0,8.751617684531997,9.0,5263.812646676308,2729.7348077158967,0.1883996342783582,0.2516480297309996,0.393203214,0.166749122,0.2862084163871471,0.6266235501349765,0.070497472,0.1291834856797595,0.099586162,0.136035054,0.178751376,0.1540345067694697,0.063602786,0.145369958,0.084670407,0.9375656268882042,0.1088097961508218,0.1413324063112523,0.2736879350452486,0.062320471,0.4071146832076074,1.0,1.0,0.2769890849491355,0.7230109150508646,0.1188118994279759,0.1961644798670691,0.1494829184174296,0.087644881,0.044875934,0.038520625,0.3205168467636767,0.00176456,,0.566011885,0.1021978321035102,0.2519366362144123,0.6348089244713897,0.1038294363195886,0.2359413762544389,0.025420263,0.2938189933329027,0.2716867706911659,0.6329236823499076,0.3670763176500924,0.2261142067903945,0.4811480065120967,0.2111857721461169,0.6130597566534938,0.6111257561345261,0.3888742438654738,1.0,0.2351856575270689,1.0,0.022177538,0.2515398947763726,0.2978579046022436,0.4284246631015972,0.1988259184455201,0.5489652958675221,0.9072343337591118,,0.0129988,0.9870012004729044,0.2508141143793448,0.050665493,0.027675181,0.1516001836758376,0.039024296,0.000303353,0.1659626074109915,0.1142176808174498,0.095031995,0.001068977,0.001613572,0.052002086,0.016670561,0.001476583,0.042217855,0.077960444,0.2042346222276276,1.0,1.0,1.0,0.0492397,4.370870490327827,4.0,5501.5882434176765,4575.0,359.6254821,435.8845073490269,290.0,6614.429149,4625.0,7927.088044904555,6250.0,7508.895858289662,6306.5,108131391.0,0.28125,0.71875,0.859375,0.109375,0.0,0.03125,519.574738
Baksa,Assam,26.54,1056.88,1097.06,98.09,89.78,68.94,35.18,98.89,68.99,27.78,24.9,12.26,66.99,59.23,47.34,7.13,3.28,33.54,2.71,0.0,12.51,24.81,76.2,56.01,94.99,30.24,99.8,7311.64,82.21,17.56,67.27,100,0,5.8,0.84,13.97,41.17,17.03,6.18,33.98,8.64,15.06,18.8,66.85,78.6,73.56,76.62,13.39,16.11,24.52,24.98,0.26,0.33,0.0,14.86,57.57,11.88,33.43,0.578,18.0,25.0,5.671480835,7.0,838.1636491302488,1926.0051647704588,0.3675138104427921,0.2397308461027279,0.3194242868063559,0.073331057,0.4657643751814934,0.4731935270200068,0.061042098,0.2192763065109686,0.2066360130982545,0.1421250148632689,0.2137010580431063,0.091564084,0.0686622,0.03791946,0.004703383,0.9944752410633252,0.020573716,0.071703034,0.1427608915684614,0.031450435,0.7323309486214092,0.5145972840477063,0.1527909427022873,0.2090261956067114,0.7909738043932886,0.0645677,0.2046157188657131,0.3034538220921037,0.2041957065493377,0.136997118,,0.005004609,,0.019654971,0.7631601996089357,0.1154929022071918,0.083581244,0.87462702,0.085484169,0.023273949,0.016614862,0.760197816,0.2122192688862836,0.2636268121153221,0.736373188,0.075200886,0.8205246643007621,0.3442795031367144,0.590778709,0.6411111342092424,0.3479464009307979,0.9928312113480532,0.4466323248837236,0.9839533825386898,0.030023583,0.1244371157104097,0.1595726178807017,0.6859666838745623,0.074942048,0.7090712450412491,0.8095060835544962,0.3707315041353444,0.032953303,0.967046697,0.1816536482482713,0.011670274,0.064523051,0.050084317,0.1007516816437037,0.006502637,0.3194942594394455,0.057682655,0.036901198,0.008701912,0.006263919,0.076334791,,,,0.017018361,0.1024626970861437,0.7290784362681207,0.7382973996192358,1.0,0.075943309,4.662180728202301,4.0,6148.862050657104,6210.0,1148.7210120767545,494.43101423049046,450.0,6937.179309490193,5500.0,8857.868346811962,8000.0,9108.292685,9486.5,286446417.0,0.2960526315789473,0.7039473684210527,0.4934210526315789,0.1052631578947368,0.2368421052631578,0.1644736842105263,540.7836816
Darrang,Assam,29.24,928.99,756.89,89.5,99.72,67.85,30.11,97.43,53.65,27.51,42.76,16.05,62.23,46.75,36.47,3.52,2.76,25.8,3.12,0.88,14.79,17.95,51.23,37.48,91.09,22.31,98.98,7000.88,81.13,10.81,58.05,98.88,1.12,2.1,2.34,9.07,42.04,27.01,9.08,33.05,5.56,17.4,13.31,71.03,66.78,70.39,69.87,10.98,14.19,16.65,14.45,0.4,0.0,0.0,10.24,43.03,0.3,7.84,0.593,18.0,26.0,5.029938457992983,6.0,409.65471034929783,2440.7117661791244,0.3511118743731098,0.2154187055546644,0.3263140378811732,0.1071553821910524,0.4751959878799354,0.4655319708909866,0.059272041,0.2701336181006664,0.2302142998125864,0.1419718102174214,0.1877296588929887,0.074195562,0.064443691,0.028233195,0.000437872,1.0,0.000590109,0.002390528,0.2214530589759545,0.2625751037163414,0.4690638457506902,,,0.3210083100281845,0.6789916899718155,0.004627687,0.093074876,0.034786366,0.1843003918228364,0.3636250257953954,0.1619019822649675,0.029118569,0.027083175,,0.8029147277936384,0.065980636,0.01631819,0.8587187730591467,0.020057915,0.066367897,0.026293419,0.9219335295796232,0.07806647,0.1183265181163847,0.8816734818836153,0.034670677,0.9346485031080564,0.1775276051022478,0.6546345499373956,0.8087102653447543,0.1912897346552456,0.998792457,0.2439363624705026,1.0,,0.005155825,0.1145716115581998,0.8802725631050747,0.025742733,0.9530153340875142,0.9355750799032124,0.7868335929387813,0.1615393012224449,0.838460699,0.1859657965241153,0.005820633,0.016562586,0.029322231,0.096679003,0.034952596,0.3079675271323575,0.097456052,0.019903676,0.032558702,0.000257523,0.081995015,,,,0.013239356,0.02003439,1.0,1.0,1.0,0.073071823,4.452924574290279,4.0,8472.449862,8512.5,1220.2937198639374,417.3248551973993,415.0,9571.934686293274,9565.0,8962.804945348875,8415.0,11654.701636762256,11385.0,232039686.0,0.5089285714285714,0.4732142857142857,0.6875,0.1875,0.0,0.125,565.083379
Udalguri,Assam,27.2,1086.83,1255.21,95.53,82.32,73.82,34.02,99.27,70.57,23.82,32.03,4.65,61.77,50.15,36.2,6.39,2.03,23.91,3.02,0.24,14.6,14.63,47.17,49.81,90.95,25.73,99.59,6730.56,78.47,14.38,51.98,87.95,0.01,3.22,2.27,2.46,33.78,21.31,11.57,32.54,5.22,16.11,14.04,66.94,77.56,81.49,72.61,12.12,17.95,19.68,22.61,0.17,0.34,0.17,12.19,50.77,11.06,35.1,0.583,18.0,27.0,5.7277048500233345,8.0,795.0886209878045,2480.908178473556,0.2829355827986429,0.2996664132853305,0.3204784883835042,0.096919516,0.4955024592734849,0.4450503271326885,0.059447214,0.2341781540052834,0.1821869330939083,0.1558909408377967,0.227788752,0.066344788,0.077471174,0.050676871,0.001543647,0.9912907084633208,,0.003050809,0.1543969150296648,0.1829270228314219,0.5329802827796397,,,0.3189746425061532,0.6810253574938469,0.052766999,0.2273103546852981,0.1370048023665366,0.3385504279559568,0.093319686,0.050443331,0.053850659,,,0.5923474994281509,0.082634986,0.050990806,0.7461186741928146,0.027020731,0.096586382,0.1302742128399129,0.7727844715227042,0.2272155284772957,0.2549042544090517,0.7450957455909483,0.020878427,0.7939322833266739,0.5044634266952622,0.4232469178564965,0.5375084745250382,0.4202146107593906,0.995060303,0.4471186105791921,1.0,,0.028839721,0.077251739,0.8939085403809565,0.1035583921357671,0.8424694779873317,0.7869859501226373,0.3536548756266472,0.2157643513924361,0.7842356486075639,0.2136605861819975,0.00863567,0.098272829,0.052553356,0.095233984,0.057895025,0.2484988982658926,0.035056519,0.038785483,0.019385694,,0.088502114,,,,0.1481032845341458,0.05397213,1.0,1.0,1.0,0.031854661,4.5638189926799795,4.5,7236.479530014455,7255.0,1017.8349026220426,481.15051810541297,460.0,7526.948947430502,8400.0,8003.586583142271,8000.0,10029.72226553752,10446.0,154306533.0,0.1125,0.6625,0.2125,0.4,0.225,0.1625,589.9704618
Dhubri,Assam,32.27,999.53,913.51,92.45,96.7,61.81,40.72,99.13,59.38,20.43,50.78,22.39,48.8,64.06,53.23,1.81,1.33,44.19,5.06,0.72,11.46,22.63,76.74,37.56,96.97,14.55,98.24,4691.43,61.77,6.87,69.48,96.88,0,9.82,1.74,7.36,48.51,21.51,6.68,37.76,6.0,22.16,12.37,68.07,73.08,63.23,65.18,8.17,10.44,18.22,18.99,0.0,0.0,0.0,21.78,54.99,0.34,5.12,0.582,18.0,2.0,5.472534453431683,7.0,729.9885494154487,2983.332149,0.3190155306046885,0.2712884131963697,0.3320289777418291,0.077667078,0.4227180269160862,0.538979025,0.034505093,0.2442985008503153,0.1516072167001195,0.1510463664809802,0.2828598799872612,0.074775707,0.046402633,0.029051512,0.004221559,0.997220542,0.005225195,0.01205813,0.1055803344140868,0.048109816,0.8290265256940942,0.6692843314806719,0.4597678448760382,0.077983186,0.9220168144975104,,0.098607119,0.080808202,0.2410148153694247,0.2296943541741186,0.070161873,0.078961594,0.010730954,0.075005625,0.927971676,0.017868273,0.035694302,0.8682450069366672,0.045338488,0.010941926,0.075450248,0.8209188282043157,0.1346458545024982,0.1642771751201178,0.8357228248798821,0.081225379,0.8467605757021259,0.1996724540912579,0.793303964,0.7911897327010492,0.2068854870148338,0.9036748852721324,0.5351860423386463,1.0,0.024085387,0.1177718653389541,0.1815602297455339,0.6765825182942918,0.051774366,0.8412169724722113,0.5570527119884705,0.098176296,0.028453682,0.9715463178241968,0.2010148409300407,0.007969328,0.08707659,0.031575781,0.086696053,0.012750209,0.2689224277555247,0.1121296431347359,0.017167611,0.003344095,0.001328145,0.064433471,0.003797855,,,0.002089006,0.016165356,1.0,1.0,1.0,0.1043081846266106,4.477151195658765,4.0,6868.675418716918,6950.0,956.8862091,388.2498629163848,400.0,7224.277685118069,6000.0,10947.911957521774,11650.0,9728.195078535358,9975.0,298888747.0,0.782608696,0.217391304,0.9130434782608696,0.059782609,0.0,0.027173913,432.8655355
Jorhat,Assam,21.58,1008.55,832.77,95.05,85.92,80.36,48.31,98.9,60.05,42.94,24.91,12.94,76.7,63.82,32.33,12.47,3.62,9.87,5.98,0.0,10.37,14.37,62.58,66.95,97.4,26.59,99.19,8434.88,74.86,44.36,70.44,94.15,4.12,6.33,3.01,11.47,38.68,15.47,5.06,33.17,5.43,22.54,19.9,49.48,74.13,71.83,75.14,15.33,19.04,25.86,26.33,0.0,0.18,0.34,16.48,47.11,4.03,30.88,0.735,18.0,13.0,7.546719854542083,9.0,1474.1826968063715,1261.558032,0.2209496170790652,0.2636110687199527,0.3636887348480271,0.1517505793529549,0.3745871811224935,0.5445505028741845,0.079836652,0.1677899108296148,0.062327073,0.1399443220056993,0.329042673,0.088168786,0.150219225,0.053932289,0.007139122,0.9950678555574898,0.0110421,0.1258722070497383,0.1122133365447608,0.026456142,0.7235470799781366,0.7145226095469492,0.936565591,0.079272453,0.9207275472289166,0.1060249075389217,0.038006763,0.1046134858985709,0.1136387016672867,0.030793935,0.079650683,0.1032005518929755,0.211902248,0.06616257,0.6118026780765838,0.1022641388552748,0.062532492,0.7870657417391485,0.009143864,0.024806323,0.1789840716510196,0.7251282864659072,0.2748717135340928,0.2663395546829304,0.7336604453170695,0.2432006642636084,0.733495437,0.01273962,0.8779746009869642,0.4063039562160802,0.5887253567736913,1.0,0.614483728,0.9976901105436266,0.000741066,0.007283475,0.026336224,0.9588600245054548,,1.0,0.2263093961460998,0.1008286969250781,0.009594284,0.9904057155682524,0.1426675735986527,0.023474947,0.003236475,0.091766434,0.1715143776870751,0.034416088,0.219148842,0.1355463777756256,0.067826627,0.015616375,0.00526169,0.037874813,0.001025664,0.001436599,,0.1274271853568619,,1.0,1.0,1.0,0.049598054,3.8641438787710833,3.0,9408.385649,9000.0,368.72382965142856,358.39227968454907,300.0,10271.834199402738,9850.0,8689.316428864566,5000.0,11715.564198350796,11062.5,175256932.0,0.1102941176470588,0.875,0.2426470588235294,0.5514705882352942,0.051470588,0.1544117647058823,751.3520104
Karbi Anglong,Assam,29.92,993.98,882.18,97.02,79.57,75.16,33.39,99.78,54.09,30.26,26.13,9.09,77.6,66.29,41.06,9.28,6.22,23.58,1.83,0.0,9.31,23.59,74.64,63.93,90.94,9.02,96.42,6821.64,69.21,15.19,74.31,91.43,1.63,2.17,2.23,18.11,31.61,17.22,8.7,28.24,4.29,10.0,15.67,59.32,67.46,58.97,57.5,10.67,14.61,20.1,22.83,0.0,0.0,0.18,20.52,54.95,20.51,48.52,0.652,18.0,15.0,5.640222689535468,7.0,1137.4585607585775,2115.6336508989034,0.3636847051572954,0.2931642990905232,0.2562252105359304,0.086925785,0.4255300871975949,0.5417553113287443,0.032714601,0.1597137677743121,0.2323740802439093,0.2264693717884289,0.1931403516235248,0.090728273,0.057847051,0.029105739,0.005017969,1.0,0.071294818,0.3765244504726051,0.056523341,0.06715814,0.4284992505531277,0.5167970956477437,0.8853417313141894,0.2188767165414849,0.7811232834585151,0.088788266,0.1105560625272387,0.044535378,0.1931532588561606,0.077664659,0.1012643772211455,0.2038029949949825,0.018058632,0.028592831,0.6742452210358132,0.179096026,0.056101606,0.8202933366455575,0.066717558,0.035201883,0.077787222,0.6830604711612047,0.1977571482155862,0.1240244582738695,0.8759755417261305,0.098113559,0.7208824213682398,0.1592911686568621,0.7721660418298568,0.4063337765717706,0.4736686297675945,0.8950404183002628,0.4650681510009535,0.9813965626093896,,,0.027798233,0.9722017672917308,0.1101457551658005,0.8003465436658376,,,0.063534901,0.9364650989817402,0.1910566495222434,0.008679754,0.1349218559025812,0.091910044,0.073509633,,0.2714899527061905,0.041052055,0.017044642,0.003746413,,0.092247069,,,,0.071382231,0.047003552,1.0,1.0,1.0,0.074341931,4.7137346687456745,5.0,9112.327935448697,9000.0,1194.474598853315,637.9283210199186,600.0,9900.187144321786,10500.0,4286.099456121926,3000.0,12126.952704382786,12435.5,112040001.0,0.069444444,0.9166666666666666,0.2083333333333333,0.2916666666666667,0.375,0.125,644.869709
Nagaon,Assam,31.06,1050.35,969.26,94.48,96.12,66.09,38.57,98.67,59.39,22.13,42.57,14.96,58.39,58.64,46.77,7.72,2.75,30.18,5.39,0.13,12.31,16.63,73.72,59.44,97.05,12.31,98.26,5669.97,73.35,17.87,68.01,95.3,3.29,8.71,2.82,8.63,38.89,19.35,5.15,32.36,7.38,21.49,13.24,60.71,68.62,61.03,65.09,15.85,21.43,16.44,17.03,0.16,0.16,0.39,18.2,49.0,2.5,14.79,0.576,18.0,6.0,6.284754629,8.0,1534.5117527140235,2020.025324314864,0.2834155418329895,0.3145803115247631,0.3018315856960222,0.100172561,0.4124458925918882,0.5249090229475748,0.053540014,0.1945371644681528,0.1686188241293587,0.1647882558989949,0.2612977010011271,0.079071786,0.067743675,0.054642056,0.007941734,0.9958157715398168,0.000943653,0.1144776620031439,0.2217963340467108,0.023736595,0.6361011876662835,,0.293778551,0.064873546,0.9351264539244308,0.013020747,0.095211814,0.2605525016873416,0.1671308840438277,0.036545268,0.04336676,0.1114860418015146,0.028623413,0.03256557,0.7767258234784215,0.054025239,0.048861206,0.8197925731049323,0.025471377,0.012407431,0.1423286183340845,0.8537390821721532,0.1360407138944756,0.1120854510276185,0.8879145489723815,0.075814117,0.8941234623835664,0.1130007773270316,0.7791169316129348,0.3634893870851731,0.4852999772209049,0.8574747612564269,0.8535589202330238,0.9742026189692148,0.04910204,0.020334138,0.1251084490039462,0.7895645948430083,0.086507569,0.9134924310527084,0.007281495,0.1394497944106826,0.019255097,0.9807449032132384,0.1628513000590734,0.01006675,0.018569153,0.088490218,0.1453780808375268,0.017674219,0.2190255770913729,0.1538412229446912,0.023371281,0.015004289,0.009531695,0.073516454,0.009105071,0.000348967,,0.066785247,,1.0,1.0,1.0,0.057957563,4.265617851625279,4.0,7929.377566675093,8000.0,526.5152851552774,403.3857436509624,400.0,9334.825929508086,10000.0,8989.343221,9000.0,10386.262572585743,10445.5,379832844.0,0.5714285714285714,0.4285714285714285,0.6696428571428571,0.21875,0.013392857,0.098214286,609.2646911
