dc,st,district,state,HDI,vanilla_2_33_67_label,vanilla_2_33_67_centroid_dist,vanilla_2_33_67_split,vanilla_2_33_67_sum_sq_dist,vanilla_2_33_67_cluster_HDI,vanilla_2_67_33_label,vanilla_2_67_33_centroid_dist,vanilla_2_67_33_split,vanilla_2_67_33_sum_sq_dist,vanilla_2_67_33_cluster_HDI,vanilla_2_100_0_label,vanilla_2_100_0_centroid_dist,vanilla_2_100_0_split,vanilla_2_100_0_sum_sq_dist,vanilla_2_100_0_cluster_HDI,vanilla_4_33_67_label,vanilla_4_33_67_centroid_dist,vanilla_4_33_67_split,vanilla_4_33_67_sum_sq_dist,vanilla_4_33_67_cluster_HDI,vanilla_4_67_33_label,vanilla_4_67_33_centroid_dist,vanilla_4_67_33_split,vanilla_4_67_33_sum_sq_dist,vanilla_4_67_33_cluster_HDI,vanilla_4_100_0_label,vanilla_4_100_0_centroid_dist,vanilla_4_100_0_split,vanilla_4_100_0_sum_sq_dist,vanilla_4_100_0_cluster_HDI,vanilla_7_33_67_label,vanilla_7_33_67_centroid_dist,vanilla_7_33_67_split,vanilla_7_33_67_sum_sq_dist,vanilla_7_33_67_cluster_HDI,vanilla_7_67_33_label,vanilla_7_67_33_centroid_dist,vanilla_7_67_33_split,vanilla_7_67_33_sum_sq_dist,vanilla_7_67_33_cluster_HDI,vanilla_7_100_0_label,vanilla_7_100_0_centroid_dist,vanilla_7_100_0_split,vanilla_7_100_0_sum_sq_dist,vanilla_7_100_0_cluster_HDI,vanilla_10_33_67_label,vanilla_10_33_67_centroid_dist,vanilla_10_33_67_split,vanilla_10_33_67_sum_sq_dist,vanilla_10_33_67_cluster_HDI,vanilla_10_67_33_label,vanilla_10_67_33_centroid_dist,vanilla_10_67_33_split,vanilla_10_67_33_sum_sq_dist,vanilla_10_67_33_cluster_HDI,vanilla_10_100_0_label,vanilla_10_100_0_centroid_dist,vanilla_10_100_0_split,vanilla_10_100_0_sum_sq_dist,vanilla_10_100_0_cluster_HDI,pca_3_2_33_67_label,pca_3_2_33_67_centroid_dist,pca_3_2_33_67_split,pca_3_2_33_67_sum_sq_dist,pca_3_2_33_67_cluster_HDI,pca_3_2_67_33_label,pca_3_2_67_33_centroid_dist,pca_3_2_67_33_split,pca_3_2_67_33_sum_sq_dist,pca_3_2_67_33_cluster_HDI,pca_3_2_100_0_label,pca_3_2_100_0_centroid_dist,pca_3_2_100_0_split,pca_3_2_100_0_sum_sq_dist,pca_3_2_100_0_cluster_HDI,pca_3_4_33_67_label,pca_3_4_33_67_centroid_dist,pca_3_4_33_67_split,pca_3_4_33_67_sum_sq_dist,pca_3_4_33_67_cluster_HDI,pca_3_4_67_33_label,pca_3_4_67_33_centroid_dist,pca_3_4_67_33_split,pca_3_4_67_33_sum_sq_dist,pca_3_4_67_33_cluster_HDI,pca_3_4_100_0_label,pca_3_4_100_0_centroid_dist,pca_3_4_100_0_split,pca_3_4_100_0_sum_sq_dist,pca_3_4_100_0_cluster_HDI,pca_3_7_33_67_label,pca_3_7_33_67_centroid_dist,pca_3_7_33_67_split,pca_3_7_33_67_sum_sq_dist,pca_3_7_33_67_cluster_HDI,pca_3_7_67_33_label,pca_3_7_67_33_centroid_dist,pca_3_7_67_33_split,pca_3_7_67_33_sum_sq_dist,pca_3_7_67_33_cluster_HDI,pca_3_7_100_0_label,pca_3_7_100_0_centroid_dist,pca_3_7_100_0_split,pca_3_7_100_0_sum_sq_dist,pca_3_7_100_0_cluster_HDI,pca_3_10_33_67_label,pca_3_10_33_67_centroid_dist,pca_3_10_33_67_split,pca_3_10_33_67_sum_sq_dist,pca_3_10_33_67_cluster_HDI,pca_3_10_67_33_label,pca_3_10_67_33_centroid_dist,pca_3_10_67_33_split,pca_3_10_67_33_sum_sq_dist,pca_3_10_67_33_cluster_HDI,pca_3_10_100_0_label,pca_3_10_100_0_centroid_dist,pca_3_10_100_0_split,pca_3_10_100_0_sum_sq_dist,pca_3_10_100_0_cluster_HDI,pca_opt_2_33_67_label,pca_opt_2_33_67_centroid_dist,pca_opt_2_33_67_split,pca_opt_2_33_67_sum_sq_dist,pca_opt_2_33_67_cluster_HDI,pca_opt_2_67_33_label,pca_opt_2_67_33_centroid_dist,pca_opt_2_67_33_split,pca_opt_2_67_33_sum_sq_dist,pca_opt_2_67_33_cluster_HDI,pca_opt_2_100_0_label,pca_opt_2_100_0_centroid_dist,pca_opt_2_100_0_split,pca_opt_2_100_0_sum_sq_dist,pca_opt_2_100_0_cluster_HDI,pca_opt_4_33_67_label,pca_opt_4_33_67_centroid_dist,pca_opt_4_33_67_split,pca_opt_4_33_67_sum_sq_dist,pca_opt_4_33_67_cluster_HDI,pca_opt_4_67_33_label,pca_opt_4_67_33_centroid_dist,pca_opt_4_67_33_split,pca_opt_4_67_33_sum_sq_dist,pca_opt_4_67_33_cluster_HDI,pca_opt_4_100_0_label,pca_opt_4_100_0_centroid_dist,pca_opt_4_100_0_split,pca_opt_4_100_0_sum_sq_dist,pca_opt_4_100_0_cluster_HDI,pca_opt_7_33_67_label,pca_opt_7_33_67_centroid_dist,pca_opt_7_33_67_split,pca_opt_7_33_67_sum_sq_dist,pca_opt_7_33_67_cluster_HDI,pca_opt_7_67_33_label,pca_opt_7_67_33_centroid_dist,pca_opt_7_67_33_split,pca_opt_7_67_33_sum_sq_dist,pca_opt_7_67_33_cluster_HDI,pca_opt_7_100_0_label,pca_opt_7_100_0_centroid_dist,pca_opt_7_100_0_split,pca_opt_7_100_0_sum_sq_dist,pca_opt_7_100_0_cluster_HDI,pca_opt_10_33_67_label,pca_opt_10_33_67_centroid_dist,pca_opt_10_33_67_split,pca_opt_10_33_67_sum_sq_dist,pca_opt_10_33_67_cluster_HDI,pca_opt_10_67_33_label,pca_opt_10_67_33_centroid_dist,pca_opt_10_67_33_split,pca_opt_10_67_33_sum_sq_dist,pca_opt_10_67_33_cluster_HDI,pca_opt_10_100_0_label,pca_opt_10_100_0_centroid_dist,pca_opt_10_100_0_split,pca_opt_10_100_0_sum_sq_dist,pca_opt_10_100_0_cluster_HDI,ind_dist_vanilla,ind_dist_pca_3,ind_dist_pca_opt
7.0,13.0,Tuensang,Nagaland,0.548,1.0,1.0,test,1.0,1.0,0.0,1.0,train,1.0,1.0,0.0,1.0,train,1.0,0.0,3.0,0.3303151528332419,test,0.0,1.0,0.0,1.0,train,1.0,1.0,3.0,0.45779423859899737,train,0.0,0.22629858921410254,4.0,0.355642098370312,test,0.0,1.0,2.0,0.610564056844926,train,0.16060984726611022,1.0,2.0,0.5512165163740603,train,0.1765081648796164,0.24078662652134641,5.0,0.4234555773176032,test,0.08736629095360049,1.0,3.0,0.7370923872861153,train,0.6480984140789344,0.8512946504701522,8.0,0.5017359318996866,train,0.25059207078792217,0.4145980749537111,0.0,1.0,test,0.9999999999999999,0.9999999999999998,0.0,1.0000000000000002,train,1.0000000000000002,1.0,1.0,0.0,train,0.0,0.0,0.0,0.31292314280835515,test,0.0,1.0,0.0,0.9999999999999999,train,1.0,1.0,3.0,0.2128157641536158,train,0.0,0.32550898245146515,5.0,0.32266336703790227,test,0.006990994180174015,0.9999999999999999,0.0,0.8218946723745795,train,0.9548458239696411,1.0,1.0,0.3619874245335186,train,0.0635500922378806,0.3015187620195975,4.0,0.3122976857413569,test,0.16216000706950184,0.9999999999999999,7.0,0.6791297534873584,train,0.977066728429116,0.41013368031352226,2.0,0.7997636928707823,train,0.2783960449083976,0.34957638086507825,1.0,1.0,test,0.0,0.0,1.0,1.0,train,1.0,1.0,1.0,0.0,train,0.0,0.0,0.0,0.0,test,0.0,1.0,3.0,0.5896390012833619,train,1.0,0.23220992049943673,1.0,0.0,train,0.0,0.26695191604648205,4.0,0.037044630220122346,test,0.2744294967494418,0.1356649032102925,2.0,0.9319383914179624,train,0.3096290687773333,1.0,5.0,0.0,train,0.0,0.28110886044347616,5.0,0.05893303214276134,test,0.29370993136792695,0.29896833043456444,6.0,0.5784452153419539,train,0.27890871755773144,0.9888424178848266,6.0,0.3733287083071748,train,0.25404025864449414,0.4569415781105193,0.8925429059448349,0.7428583172609745,0.7043834083424293
8.0,13.0,Longleng,Nagaland,0.503,0.0,0.0,test,0.0,0.0,0.0,1.0,train,1.0,1.0,0.0,1.0,train,1.0,0.0,0.0,0.05422902822180187,test,0.20077811346375335,0.4017383062984414,0.0,1.0,train,1.0,1.0,3.0,0.45779423859899737,train,0.0,0.22629858921410254,6.0,0.15931667659163146,test,0.6395629888592239,0.6189476002310216,3.0,0.9999999999999999,train,0.15288039655607555,0.3698078236493968,2.0,0.5512165163740603,train,0.1765081648796164,0.24078662652134641,3.0,0.6246915103805896,test,0.0,0.6818838368426408,4.0,1.0,train,0.537993006916878,0.6725242214052585,8.0,0.5017359318996866,train,0.25059207078792217,0.4145980749537111,1.0,0.0,test,0.0,0.0,0.0,1.0000000000000002,train,1.0000000000000002,1.0,1.0,0.0,train,0.0,0.0,2.0,0.9257898397897261,test,0.7313956776582043,0.5387075392927795,0.0,0.9999999999999999,train,1.0,1.0,3.0,0.2128157641536158,train,0.0,0.32550898245146515,2.0,0.7079487264650364,test,0.5909163966696346,0.48924609783646605,0.0,0.8218946723745795,train,0.9548458239696411,1.0,1.0,0.3619874245335186,train,0.0635500922378806,0.3015187620195975,1.0,0.7896112940106816,test,0.9999999999999998,0.43078730904817913,8.0,1.0,train,1.0,0.520179416774254,2.0,0.7997636928707823,train,0.2783960449083976,0.34957638086507825,1.0,1.0,test,0.0,0.0,1.0,1.0,train,1.0,1.0,1.0,0.0,train,0.0,0.0,1.0,0.8233771290788721,test,0.6945536402100707,0.0,3.0,0.5896390012833619,train,1.0,0.23220992049943673,1.0,0.0,train,0.0,0.26695191604648205,3.0,0.018470345869585746,test,1.0,0.04779044613392672,1.0,0.81881800197832,train,1.0,0.7825658122418849,5.0,0.0,train,0.0,0.28110886044347616,2.0,0.08026308142588666,test,0.43002364036056145,0.2686473286961667,9.0,0.4722424631393224,train,0.47427754127771393,0.6998670412044731,6.0,0.3733287083071748,train,0.25404025864449414,0.4569415781105193,0.9192285984978833,0.7855755959906513,0.773190455731563
9.0,13.0,Kiphire,Nagaland,0.532,0.0,0.0,test,0.0,0.0,0.0,1.0,train,1.0,1.0,0.0,1.0,train,1.0,0.0,1.0,1.0,test,1.0,0.003309298123712112,0.0,1.0,train,1.0,1.0,3.0,0.45779423859899737,train,0.0,0.22629858921410254,0.0,0.711558139726415,test,0.9636531766427974,0.5556241144476435,2.0,0.610564056844926,train,0.16060984726611022,1.0,2.0,0.5512165163740603,train,0.1765081648796164,0.24078662652134641,1.0,0.4416269057487946,test,0.22190955814569666,0.6951067152524736,8.0,0.3606591411913914,train,0.6115287698091242,1.0,8.0,0.5017359318996866,train,0.25059207078792217,0.4145980749537111,1.0,0.0,test,0.0,0.0,0.0,1.0000000000000002,train,1.0000000000000002,1.0,1.0,0.0,train,0.0,0.0,2.0,0.9257898397897261,test,0.7313956776582043,0.5387075392927795,0.0,0.9999999999999999,train,1.0,1.0,3.0,0.2128157641536158,train,0.0,0.32550898245146515,0.0,0.9999999999999999,test,0.8278747434708986,0.5062694766936853,5.0,1.0,train,1.0,0.6992606530826161,1.0,0.3619874245335186,train,0.0635500922378806,0.3015187620195975,6.0,0.9370128189201565,test,0.8077070506353042,0.642418098939837,7.0,0.6791297534873584,train,0.977066728429116,0.41013368031352226,2.0,0.7997636928707823,train,0.2783960449083976,0.34957638086507825,1.0,1.0,test,0.0,0.0,1.0,1.0,train,1.0,1.0,1.0,0.0,train,0.0,0.0,3.0,0.5091877350172672,test,1.0,0.24636617251347231,3.0,0.5896390012833619,train,1.0,0.23220992049943673,1.0,0.0,train,0.0,0.26695191604648205,6.0,0.0,test,0.5865167776045035,0.08764628672197566,5.0,0.9224476021568258,train,0.6603146664581632,0.897491725791196,5.0,0.0,train,0.0,0.28110886044347616,4.0,0.08559900772979614,test,0.9999999999999998,0.2725321888412016,9.0,0.4722424631393224,train,0.47427754127771393,0.6998670412044731,6.0,0.3733287083071748,train,0.25404025864449414,0.4569415781105193,0.8918293016337348,0.7267898515292146,0.7074501576353753
10.0,13.0,Kohima,Nagaland,0.848,0.0,0.0,test,0.0,0.0,0.0,1.0,train,1.0,1.0,1.0,0.0,train,0.0,0.9999999999999999,0.0,0.05422902822180187,test,0.20077811346375335,0.4017383062984414,0.0,1.0,train,1.0,1.0,3.0,0.45779423859899737,train,0.0,0.22629858921410254,6.0,0.15931667659163146,test,0.6395629888592239,0.6189476002310216,6.0,0.5721843287084059,train,0.0038063114789457786,0.6407260563373255,2.0,0.5512165163740603,train,0.1765081648796164,0.24078662652134641,8.0,0.09954272012993642,test,0.16854951466490764,0.6303402163225171,0.0,0.6557744898811622,train,0.32818811069665976,0.7532834501996097,8.0,0.5017359318996866,train,0.25059207078792217,0.4145980749537111,1.0,0.0,test,0.0,0.0,0.0,1.0000000000000002,train,1.0000000000000002,1.0,1.0,0.0,train,0.0,0.0,2.0,0.9257898397897261,test,0.7313956776582043,0.5387075392927795,0.0,0.9999999999999999,train,1.0,1.0,3.0,0.2128157641536158,train,0.0,0.32550898245146515,2.0,0.7079487264650364,test,0.5909163966696346,0.48924609783646605,3.0,0.6155462453243723,train,0.30506027724371637,0.7646212482469255,1.0,0.3619874245335186,train,0.0635500922378806,0.3015187620195975,1.0,0.7896112940106816,test,0.9999999999999998,0.43078730904817913,4.0,0.5399120078604115,train,0.6456688317409089,0.5093806904095468,2.0,0.7997636928707823,train,0.2783960449083976,0.34957638086507825,0.0,0.0,test,1.0,1.0,0.0,0.0,train,0.0,0.0,1.0,0.0,train,0.0,0.0,3.0,0.5091877350172672,test,1.0,0.24636617251347231,1.0,1.0,train,0.12446309903826386,0.9954257565095007,1.0,0.0,train,0.0,0.26695191604648205,6.0,0.0,test,0.5865167776045035,0.08764628672197566,0.0,1.0,train,0.18119850158988388,0.9021435078468525,5.0,0.0,train,0.0,0.28110886044347616,1.0,0.08899655147426377,test,0.30520749691089283,0.2855610055180869,2.0,0.9365656813011092,train,0.1631436375553162,0.8544609893328609,6.0,0.3733287083071748,train,0.25404025864449414,0.4569415781105193,0.7761473916731798,0.5726745440948381,0.7021184313856091
11.0,13.0,Peren,Nagaland,0.644,1.0,1.0,test,1.0,1.0,0.0,1.0,train,1.0,1.0,0.0,1.0,train,1.0,0.0,3.0,0.3303151528332419,test,0.0,1.0,0.0,1.0,train,1.0,1.0,3.0,0.45779423859899737,train,0.0,0.22629858921410254,4.0,0.355642098370312,test,0.0,1.0,2.0,0.610564056844926,train,0.16060984726611022,1.0,2.0,0.5512165163740603,train,0.1765081648796164,0.24078662652134641,5.0,0.4234555773176032,test,0.08736629095360049,1.0,3.0,0.7370923872861153,train,0.6480984140789344,0.8512946504701522,8.0,0.5017359318996866,train,0.25059207078792217,0.4145980749537111,0.0,1.0,test,0.9999999999999999,0.9999999999999998,0.0,1.0000000000000002,train,1.0000000000000002,1.0,1.0,0.0,train,0.0,0.0,0.0,0.31292314280835515,test,0.0,1.0,0.0,0.9999999999999999,train,1.0,1.0,3.0,0.2128157641536158,train,0.0,0.32550898245146515,5.0,0.32266336703790227,test,0.006990994180174015,0.9999999999999999,0.0,0.8218946723745795,train,0.9548458239696411,1.0,1.0,0.3619874245335186,train,0.0635500922378806,0.3015187620195975,4.0,0.3122976857413569,test,0.16216000706950184,0.9999999999999999,2.0,0.632410359706306,train,0.9634252569235973,1.0,2.0,0.7997636928707823,train,0.2783960449083976,0.34957638086507825,0.0,0.0,test,1.0,1.0,1.0,1.0,train,1.0,1.0,1.0,0.0,train,0.0,0.0,0.0,0.0,test,0.0,1.0,3.0,0.5896390012833619,train,1.0,0.23220992049943673,1.0,0.0,train,0.0,0.26695191604648205,1.0,0.01659037640457336,test,0.1392413495892496,0.14032002725341652,2.0,0.9319383914179624,train,0.3096290687773333,1.0,5.0,0.0,train,0.0,0.28110886044347616,0.0,0.059283910600455986,test,0.7199183716488108,0.16428284028203574,6.0,0.5784452153419539,train,0.27890871755773144,0.9888424178848266,6.0,0.3733287083071748,train,0.25404025864449414,0.4569415781105193,0.87358127721079,0.6818731828465969,0.7302937250341667
1.0,21.0,Bargarh,Odisha,0.682,1.0,1.0,test,1.0,1.0,0.0,1.0,train,1.0,1.0,0.0,1.0,train,1.0,0.0,1.0,1.0,test,1.0,0.003309298123712112,0.0,1.0,train,1.0,1.0,0.0,1.0000000000000002,train,1.0,0.0,0.0,0.711558139726415,test,0.9636531766427974,0.5556241144476435,0.0,0.5357243963607361,train,1.0,0.9601221458594535,5.0,0.7638433641498811,train,1.0,0.17351976287750145,0.0,0.7787683119459354,test,0.24803018353454592,0.39351032448377704,1.0,0.619311472612271,train,1.0,0.6220478649634061,2.0,0.725185903320701,train,0.2390002047773762,0.3081189736533767,0.0,1.0,test,0.9999999999999999,0.9999999999999998,0.0,1.0000000000000002,train,1.0000000000000002,1.0,0.0,1.0,train,1.0,1.0000000000000002,1.0,0.9999999999999999,test,1.0,0.29167493520417875,0.0,0.9999999999999999,train,1.0,1.0,1.0,0.8659271607938395,train,0.2780363384648143,0.9044011184706067,0.0,0.9999999999999999,test,0.8278747434708986,0.5062694766936853,5.0,1.0,train,1.0,0.6992606530826161,0.0,1.0,train,0.5915583935728443,0.113811835709894,5.0,0.8922621592221425,test,0.8295547297360255,0.5248048144852752,7.0,0.6791297534873584,train,0.977066728429116,0.41013368031352226,5.0,1.0,train,0.7778952513184916,0.14456657338413292,0.0,0.0,test,1.0,1.0,1.0,1.0,train,1.0,1.0,0.0,1.0,train,1.0,1.0,3.0,0.5091877350172672,test,1.0,0.24636617251347231,3.0,0.5896390012833619,train,1.0,0.23220992049943673,0.0,1.0,train,1.0,0.0,3.0,0.018470345869585746,test,1.0,0.04779044613392672,1.0,0.81881800197832,train,1.0,0.7825658122418849,4.0,0.7340190483663944,train,0.7420058471545964,0.6566883127936272,4.0,0.08559900772979614,test,0.9999999999999998,0.2725321888412016,5.0,0.4986438926035443,train,1.0000000000000002,0.9182392516582927,1.0,0.6767961809928129,train,1.0,0.47111786286897606,0.8706941453123617,0.8718974656528168,0.6834841490002018
2.0,21.0,Jharsuguda,Odisha,0.767,0.0,0.0,test,0.0,0.0,1.0,0.0,train,0.0,0.0,1.0,0.0,train,0.0,0.9999999999999999,2.0,0.0,test,0.2695737091363425,0.0,2.0,0.07401075514824229,train,0.14436990173837627,0.47374728090681456,2.0,0.0,train,0.2557576551524135,0.8954920988058914,1.0,0.0,test,0.09825133177055567,0.0,4.0,0.06641943003423811,train,0.380571579825463,0.40744168826360405,5.0,0.7638433641498811,train,1.0,0.17351976287750145,7.0,0.0,test,0.1074444735565005,0.0,2.0,0.0,train,0.24418913877745685,0.6427974201073964,2.0,0.725185903320701,train,0.2390002047773762,0.3081189736533767,1.0,0.0,test,0.0,0.0,0.0,1.0000000000000002,train,1.0000000000000002,1.0,0.0,1.0,train,1.0,1.0000000000000002,3.0,0.0,test,0.07059449929623007,0.0,2.0,0.7601870276355337,train,0.29860864022713574,0.27301763410493607,1.0,0.8659271607938395,train,0.2780363384648143,0.9044011184706067,1.0,0.0,test,0.0,0.0,6.0,0.724461231138251,train,0.5586815802441933,0.23721351891767706,0.0,1.0,train,0.5915583935728443,0.113811835709894,7.0,0.20545380460808144,test,0.0,0.513176883491726,5.0,0.7935936836001126,train,0.8656185922096815,0.351124388414223,4.0,0.8790383692058927,train,0.38641258120970945,0.5804596381003101,1.0,1.0,test,0.0,0.0,1.0,1.0,train,1.0,1.0,0.0,1.0,train,1.0,1.0,1.0,0.8233771290788721,test,0.6945536402100707,0.0,3.0,0.5896390012833619,train,1.0,0.23220992049943673,3.0,0.9800187564294286,train,0.22128755086142365,0.10248413405083273,6.0,0.0,test,0.5865167776045035,0.08764628672197566,4.0,0.22832846735824686,train,0.5141396000934406,0.4721038835666545,6.0,0.7609902317611498,train,0.7954565085531965,0.560107605584926,6.0,0.09392401230330491,test,0.3591313892271929,0.0,3.0,0.0,train,0.3556588512375283,1.0000000000000002,0.0,0.7378096674489242,train,0.9849265240151317,0.0,0.8498763941232069,0.8205042823139237,0.6934963176033159
3.0,21.0,Sambalpur,Odisha,0.689,1.0,1.0,test,1.0,1.0,0.0,1.0,train,1.0,1.0,0.0,1.0,train,1.0,0.0,1.0,1.0,test,1.0,0.003309298123712112,0.0,1.0,train,1.0,1.0,0.0,1.0000000000000002,train,1.0,0.0,5.0,1.0,test,1.0,0.5052464411191507,0.0,0.5357243963607361,train,1.0,0.9601221458594535,5.0,0.7638433641498811,train,1.0,0.17351976287750145,2.0,1.0,test,1.0,0.5321796132415612,1.0,0.619311472612271,train,1.0,0.6220478649634061,2.0,0.725185903320701,train,0.2390002047773762,0.3081189736533767,0.0,1.0,test,0.9999999999999999,0.9999999999999998,0.0,1.0000000000000002,train,1.0000000000000002,1.0,0.0,1.0,train,1.0,1.0000000000000002,1.0,0.9999999999999999,test,1.0,0.29167493520417875,0.0,0.9999999999999999,train,1.0,1.0,0.0,1.0,train,0.9999999999999998,0.0,6.0,0.8204849516716728,test,1.0,0.3836766904102033,5.0,1.0,train,1.0,0.6992606530826161,0.0,1.0,train,0.5915583935728443,0.113811835709894,8.0,0.665789348555416,test,0.9910157561696209,0.39570055989493336,9.0,0.9435859775846211,train,0.9201228608213141,0.6887387813590564,4.0,0.8790383692058927,train,0.38641258120970945,0.5804596381003101,0.0,0.0,test,1.0,1.0,1.0,1.0,train,1.0,1.0,0.0,1.0,train,1.0,1.0,3.0,0.5091877350172672,test,1.0,0.24636617251347231,0.0,0.5961366990178785,train,0.29915381492438237,1.0,3.0,0.9800187564294286,train,0.22128755086142365,0.10248413405083273,4.0,0.037044630220122346,test,0.2744294967494418,0.1356649032102925,5.0,0.9224476021568258,train,0.6603146664581632,0.897491725791196,6.0,0.7609902317611498,train,0.7954565085531965,0.560107605584926,4.0,0.08559900772979614,test,0.9999999999999998,0.2725321888412016,9.0,0.4722424631393224,train,0.47427754127771393,0.6998670412044731,0.0,0.7378096674489242,train,0.9849265240151317,0.0,0.8702674237500255,0.8360598255852003,0.7151627247869262
4.0,21.0,Debagarh,Odisha,0.604,1.0,1.0,test,1.0,1.0,0.0,1.0,train,1.0,1.0,0.0,1.0,train,1.0,0.0,1.0,1.0,test,1.0,0.003309298123712112,0.0,1.0,train,1.0,1.0,0.0,1.0000000000000002,train,1.0,0.0,0.0,0.711558139726415,test,0.9636531766427974,0.5556241144476435,3.0,0.9999999999999999,train,0.15288039655607555,0.3698078236493968,5.0,0.7638433641498811,train,1.0,0.17351976287750145,0.0,0.7787683119459354,test,0.24803018353454592,0.39351032448377704,4.0,1.0,train,0.537993006916878,0.6725242214052585,2.0,0.725185903320701,train,0.2390002047773762,0.3081189736533767,0.0,1.0,test,0.9999999999999999,0.9999999999999998,0.0,1.0000000000000002,train,1.0000000000000002,1.0,0.0,1.0,train,1.0,1.0000000000000002,1.0,0.9999999999999999,test,1.0,0.29167493520417875,0.0,0.9999999999999999,train,1.0,1.0,0.0,1.0,train,0.9999999999999998,0.0,6.0,0.8204849516716728,test,1.0,0.3836766904102033,0.0,0.8218946723745795,train,0.9548458239696411,1.0,0.0,1.0,train,0.5915583935728443,0.113811835709894,5.0,0.8922621592221425,test,0.8295547297360255,0.5248048144852752,8.0,1.0,train,1.0,0.520179416774254,5.0,1.0,train,0.7778952513184916,0.14456657338413292,0.0,0.0,test,1.0,1.0,1.0,1.0,train,1.0,1.0,0.0,1.0,train,1.0,1.0,3.0,0.5091877350172672,test,1.0,0.24636617251347231,3.0,0.5896390012833619,train,1.0,0.23220992049943673,3.0,0.9800187564294286,train,0.22128755086142365,0.10248413405083273,3.0,0.018470345869585746,test,1.0,0.04779044613392672,5.0,0.9224476021568258,train,0.6603146664581632,0.897491725791196,0.0,0.958279057745223,train,1.0,0.00425546401579685,4.0,0.08559900772979614,test,0.9999999999999998,0.2725321888412016,9.0,0.4722424631393224,train,0.47427754127771393,0.6998670412044731,0.0,0.7378096674489242,train,0.9849265240151317,0.0,0.8964260473356263,0.8885318874930751,0.7121074799578069
5.0,21.0,Sundargarh,Odisha,0.677,0.0,0.0,test,0.0,0.0,0.0,1.0,train,1.0,1.0,0.0,1.0,train,1.0,0.0,0.0,0.05422902822180187,test,0.20077811346375335,0.4017383062984414,3.0,0.45401994766777265,train,0.0,0.0,0.0,1.0000000000000002,train,1.0,0.0,6.0,0.15931667659163146,test,0.6395629888592239,0.6189476002310216,5.0,0.2873898508086196,train,0.0,0.0,5.0,0.7638433641498811,train,1.0,0.17351976287750145,8.0,0.09954272012993642,test,0.16854951466490764,0.6303402163225171,9.0,0.3607394190615099,train,0.4267248144162465,0.12582909453177077,2.0,0.725185903320701,train,0.2390002047773762,0.3081189736533767,1.0,0.0,test,0.0,0.0,1.0,0.0,train,0.0,0.0,0.0,1.0,train,1.0,1.0000000000000002,2.0,0.9257898397897261,test,0.7313956776582043,0.5387075392927795,1.0,0.13351868618641327,train,0.0,0.0,0.0,1.0,train,0.9999999999999998,0.0,2.0,0.7079487264650364,test,0.5909163966696346,0.48924609783646605,1.0,0.2990044424961321,train,0.13216635117484815,0.0,0.0,1.0,train,0.5915583935728443,0.113811835709894,1.0,0.7896112940106816,test,0.9999999999999998,0.43078730904817913,0.0,0.2668692782725022,train,0.39426134636623605,0.0,4.0,0.8790383692058927,train,0.38641258120970945,0.5804596381003101,0.0,0.0,test,1.0,1.0,0.0,0.0,train,0.0,0.0,0.0,1.0,train,1.0,1.0,3.0,0.5091877350172672,test,1.0,0.24636617251347231,2.0,0.0,train,0.0,0.0,3.0,0.9800187564294286,train,0.22128755086142365,0.10248413405083273,6.0,0.0,test,0.5865167776045035,0.08764628672197566,3.0,0.0,train,0.20609751148715055,0.0,6.0,0.7609902317611498,train,0.7954565085531965,0.560107605584926,1.0,0.08899655147426377,test,0.30520749691089283,0.2855610055180869,8.0,0.018833142933103286,train,0.22115489703307895,0.6950996553274373,0.0,0.7378096674489242,train,0.9849265240151317,0.0,0.8712672771338139,0.8311976519732117,0.6926442366148127
