ind_dist_vanilla,ind_dist_pca_3,ind_dist_pca_opt
6.48935726518991,1.2431834090239702,2.11602921939536
6.26722429223781,1.1886758208402712,2.0996535997200447
6.3237752786515875,1.2023530818591124,2.174039760458886
6.254188096209178,1.217030668586586,2.1215029045730978
6.179495313395377,1.1760927759711075,2.147720885405089
6.356367393405306,1.2455624679138262,2.2105751869145958
6.466975106706689,1.3080662844585889,2.1665561613677027
6.55217217535942,1.230506357136174,2.1860304261462558
6.531764530076667,1.2345536604462088,2.1826509240527434
6.702847401940261,1.321284570292053,2.177688810133191
5.433073579611052,0.879163870516253,2.0119205380572818
5.951377369716077,1.0829823770710665,2.0237147237026876
6.379931631232643,1.1958186567554892,2.1669286147917517
6.41439313412081,1.2353833080709349,2.1227422551709916
6.182615593470734,1.1535881371041492,2.095436100824049
5.65930474252925,1.1246933230632945,2.034371272316556
5.778658678581925,1.1174228483312145,2.0632002028087335
5.698336798958069,1.1192111424028393,2.1200662855618737
5.691144964051271,1.1043861223248619,2.0815901592840773
5.519263427185689,0.9710237674707133,2.0176663234929824
5.827648661587919,1.1019396113542113,2.135511283556049
5.589728987026948,1.0762326220781528,2.08500712569711
5.9969581963674825,1.2023846514742547,2.2490313443769536
5.789689999187299,1.083110848864234,2.179187685427499
6.094298390161112,1.1870400952161215,2.1358005867995344
5.6793510191882834,0.9751762157210487,2.139351793686751
5.873359181496842,1.1540361281396643,2.008273670233283
5.71250821966541,0.9994179272514757,1.9995985987084808
5.967367642660616,1.1768168099188925,2.0813150745937032
6.137750688885962,1.2466375133195282,2.1430705528092706
6.496480293023477,1.3616838098584416,2.140191701279909
6.376454229397987,1.3325803294353418,2.119474187196688
6.434856392325038,1.3573164431230293,2.133512459184482
6.276751089149923,1.2796597527146154,2.130908806556906
6.259809087466206,1.2882132767844812,2.1056689975326623
6.563719734485674,1.416760165677815,2.1856905276479313
6.374491898248435,1.3063087668114743,2.130635982023379
6.205455982914575,1.2946082841891577,2.1343368194658257
6.391611123145862,1.3344795676021137,2.191583344274773
6.844518095010587,1.42867622179116,2.330827616067882
5.943211332577415,1.1701960048465512,2.131674318318707
5.720576795585779,1.0322803712336637,2.2358976816178684
6.422044849054673,1.3689936972052856,2.1796101143457953
6.496843929174242,1.3438555122114784,2.158433589451304
0.0,0.0,0.0
0.0,0.0,0.0
